id,display_name,center_id,center_name,region_id,employment_type,tenure_years,weekly_capacity,active_clients,utilization_rate,supervisor_eligible,training_completion_rate,primary_specialty
CNS-CBK-01070,상담사 CBK-02,CTR-CBK-005,옥천군 가족센터,CBK,위촉,6.8,3,5,90.9,False,97.2,부모-자녀 갈등
CNS-CBK-01071,상담사 CBK-03,CTR-CBK-005,옥천군 가족센터,CBK,위촉,9.0,3,3,73.8,False,91.9,이혼 전후
CNS-CBK-01072,상담사 CBK-04,CTR-CBK-005,옥천군 가족센터,CBK,위촉,5.0,3,5,69.3,False,87.4,부부갈등
CNS-CBK-01073,상담사 CBK-05,CTR-CBK-005,옥천군 가족센터,CBK,위촉,9.2,3,8,56.9,True,82.6,기타 가족관계
CNS-CBK-01074,상담사 CBK-01,CTR-CBK-006,영동군 가족센터,CBK,상근,1.7,6,11,61.3,False,100,개인 정서·위기
CNS-CBK-01075,상담사 CBK-02,CTR-CBK-006,영동군 가족센터,CBK,위촉,5.4,3,9,68.4,False,85.2,부모-자녀 갈등
CNS-CBK-01076,상담사 CBK-03,CTR-CBK-006,영동군 가족센터,CBK,위촉,3.2,3,3,62.4,False,77.8,이혼 전후
CNS-CBK-01077,상담사 CBK-04,CTR-CBK-006,영동군 가족센터,CBK,위촉,4.8,3,6,69.1,False,86.5,부부갈등
CNS-CBK-01078,상담사 CBK-05,CTR-CBK-006,영동군 가족센터,CBK,위촉,4.4,3,9,78.3,False,89.8,기타 가족관계
CNS-CBK-01079,상담사 CBK-01,CTR-CBK-007,증평군 가족센터,CBK,상근,4.1,6,12,82.6,False,71.2,개인 정서·위기
CNS-CBK-01080,상담사 CBK-02,CTR-CBK-007,증평군 가족센터,CBK,위촉,6.8,3,9,61.5,False,93.6,부모-자녀 갈등
CNS-CBK-01081,상담사 CBK-03,CTR-CBK-007,증평군 가족센터,CBK,위촉,4.3,3,7,67.5,False,89.0,이혼 전후
CNS-CBK-01082,상담사 CBK-04,CTR-CBK-007,증평군 가족센터,CBK,위촉,5.7,3,5,68.8,False,86.0,부부갈등
CNS-CBK-01083,상담사 CBK-05,CTR-CBK-007,증평군 가족센터,CBK,위촉,5.1,3,3,70.9,False,83.9,기타 가족관계
CNS-CBK-01084,상담사 CBK-01,CTR-CBK-008,진천군 가족센터,CBK,상근,7.2,6,8,70.7,False,90.5,개인 정서·위기
CNS-CBK-01085,상담사 CBK-02,CTR-CBK-008,진천군 가족센터,CBK,위촉,6.9,3,7,68.5,False,79.6,부모-자녀 갈등
CNS-CBK-01086,상담사 CBK-03,CTR-CBK-008,진천군 가족센터,CBK,위촉,7.4,3,6,62.8,False,81.1,이혼 전후
CNS-CBK-01087,상담사 CBK-04,CTR-CBK-008,진천군 가족센터,CBK,위촉,9.2,3,4,71.0,True,88.1,부부갈등
CNS-CBK-01088,상담사 CBK-05,CTR-CBK-008,진천군 가족센터,CBK,위촉,4.8,3,12,80.1,False,84.6,기타 가족관계
CNS-CBK-01089,상담사 CBK-01,CTR-CBK-009,괴산군 가족센터,CBK,상근,3.4,6,15,67.9,False,90.0,개인 정서·위기
CNS-CBK-01090,상담사 CBK-02,CTR-CBK-009,괴산군 가족센터,CBK,위촉,11.0,3,7,59.0,False,78.2,부모-자녀 갈등
CNS-CBK-01091,상담사 CBK-03,CTR-CBK-009,괴산군 가족센터,CBK,위촉,3.7,3,8,52.0,False,91.3,이혼 전후
CNS-CBK-01092,상담사 CBK-04,CTR-CBK-009,괴산군 가족센터,CBK,위촉,8.7,3,6,77.5,False,85.1,부부갈등
CNS-CBK-01093,상담사 CBK-05,CTR-CBK-009,괴산군 가족센터,CBK,위촉,3.9,3,7,78.7,False,63.8,기타 가족관계
CNS-CBK-01094,상담사 CBK-01,CTR-CBK-010,음성군 가족센터,CBK,상근,4.5,6,13,66.9,False,86.3,개인 정서·위기
CNS-CBK-01095,상담사 CBK-02,CTR-CBK-010,음성군 가족센터,CBK,위촉,4.2,3,9,80.7,False,83.7,부모-자녀 갈등
CNS-CBK-01096,상담사 CBK-03,CTR-CBK-010,음성군 가족센터,CBK,위촉,12.2,3,6,72.1,False,90.5,이혼 전후
CNS-CBK-01097,상담사 CBK-04,CTR-CBK-010,음성군 가족센터,CBK,위촉,6.9,3,6,72.7,False,90.4,부부갈등
CNS-CBK-01098,상담사 CBK-05,CTR-CBK-010,음성군 가족센터,CBK,위촉,12.8,3,4,61.7,True,86.8,기타 가족관계
CNS-CBK-01099,상담사 CBK-01,CTR-CBK-011,단양군 가족센터,CBK,상근,5.7,6,12,65.7,False,89.2,개인 정서·위기
CNS-CBK-01100,상담사 CBK-02,CTR-CBK-011,단양군 가족센터,CBK,위촉,6.3,3,10,86.2,False,89.9,부모-자녀 갈등
CNS-CBK-01101,상담사 CBK-03,CTR-CBK-011,단양군 가족센터,CBK,위촉,5.2,3,4,78.4,False,88.3,이혼 전후
CNS-CBK-01102,상담사 CBK-04,CTR-CBK-011,단양군 가족센터,CBK,위촉,3.3,3,7,86.5,False,81.3,부부갈등
CNS-CBK-01103,상담사 CBK-05,CTR-CBK-011,단양군 가족센터,CBK,위촉,7.0,3,6,69.9,False,84.7,기타 가족관계
CNS-CNM-01104,상담사 CNM-01,CTR-CNM-001,천안시 가족센터,CNM,상근,2.9,6,10,81.3,False,82.0,개인 정서·위기
CNS-CNM-01105,상담사 CNM-02,CTR-CNM-001,천안시 가족센터,CNM,상근,0.3,6,13,66.2,False,95.5,부모-자녀 갈등
CNS-CNM-01106,상담사 CNM-03,CTR-CNM-001,천안시 가족센터,CNM,위촉,1.7,3,10,61.0,False,94.0,이혼 전후
CNS-CNM-01107,상담사 CNM-04,CTR-CNM-001,천안시 가족센터,CNM,위촉,2.5,3,9,54.2,False,76.6,부부갈등
CNS-CNM-01108,상담사 CNM-05,CTR-CNM-001,천안시 가족센터,CNM,위촉,8.9,3,4,77.3,False,80.0,기타 가족관계
CNS-CNM-01109,상담사 CNM-06,CTR-CNM-001,천안시 가족센터,CNM,위촉,11.5,3,8,55.1,False,77.2,개인 정서·위기
CNS-CNM-01110,상담사 CNM-07,CTR-CNM-001,천안시 가족센터,CNM,위촉,12.7,3,10,60.9,False,90.0,부모-자녀 갈등
CNS-CNM-01111,상담사 CNM-01,CTR-CNM-002,공주시 가족센터,CNM,상근,4.2,6,13,93.6,False,92.8,부모-자녀 갈등
CNS-CNM-01112,상담사 CNM-02,CTR-CNM-002,공주시 가족센터,CNM,상근,4.3,6,8,82.1,False,100,이혼 전후
CNS-CNM-01113,상담사 CNM-03,CTR-CNM-002,공주시 가족센터,CNM,위촉,3.5,3,7,83.0,False,96.6,부부갈등
CNS-CNM-01114,상담사 CNM-04,CTR-CNM-002,공주시 가족센터,CNM,위촉,6.7,3,11,71.7,False,90.0,기타 가족관계
CNS-CNM-01115,상담사 CNM-05,CTR-CNM-002,공주시 가족센터,CNM,위촉,12.3,3,7,72.9,False,100,개인 정서·위기
CNS-CNM-01116,상담사 CNM-06,CTR-CNM-002,공주시 가족센터,CNM,위촉,5.2,3,5,75.3,False,96.8,부모-자녀 갈등
CNS-CNM-01117,상담사 CNM-07,CTR-CNM-002,공주시 가족센터,CNM,위촉,9.1,3,6,74.4,True,97.7,이혼 전후
CNS-CNM-01118,상담사 CNM-01,CTR-CNM-003,보령시 가족센터,CNM,상근,4.7,6,14,59.5,False,80.4,이혼 전후
CNS-CNM-01119,상담사 CNM-02,CTR-CNM-003,보령시 가족센터,CNM,상근,4.3,6,16,79.5,False,84.1,부부갈등
CNS-CNM-01120,상담사 CNM-03,CTR-CNM-003,보령시 가족센터,CNM,위촉,7.1,3,3,79.8,False,88.7,기타 가족관계
CNS-CNM-01121,상담사 CNM-04,CTR-CNM-003,보령시 가족센터,CNM,위촉,4.6,3,7,81.3,False,88.2,개인 정서·위기
CNS-CNM-01122,상담사 CNM-05,CTR-CNM-003,보령시 가족센터,CNM,위촉,9.2,3,3,91.3,False,89.8,부모-자녀 갈등
CNS-CNM-01123,상담사 CNM-06,CTR-CNM-003,보령시 가족센터,CNM,위촉,4.2,3,5,75.5,False,84.0,이혼 전후
CNS-CNM-01124,상담사 CNM-07,CTR-CNM-003,보령시 가족센터,CNM,위촉,4.5,3,9,60.4,False,80.6,부부갈등
CNS-CNM-01125,상담사 CNM-08,CTR-CNM-003,보령시 가족센터,CNM,위촉,7.0,3,10,63.0,False,83.8,기타 가족관계
CNS-CNM-01126,상담사 CNM-01,CTR-CNM-004,아산시 가족센터,CNM,상근,6.0,6,11,73.4,False,70.9,부모-자녀 갈등
CNS-CNM-01127,상담사 CNM-02,CTR-CNM-004,아산시 가족센터,CNM,상근,0.3,6,13,88.6,False,92.5,이혼 전후
CNS-CNM-01128,상담사 CNM-03,CTR-CNM-004,아산시 가족센터,CNM,위촉,2.2,3,3,80.1,False,70.4,부부갈등
CNS-CNM-01129,상담사 CNM-04,CTR-CNM-004,아산시 가족센터,CNM,위촉,3.2,3,7,79.7,False,79.9,기타 가족관계
CNS-CNM-01130,상담사 CNM-05,CTR-CNM-004,아산시 가족센터,CNM,위촉,10.3,3,7,51.6,True,78.2,개인 정서·위기
CNS-CNM-01131,상담사 CNM-06,CTR-CNM-004,아산시 가족센터,CNM,위촉,6.2,3,6,77.8,False,87.3,부모-자녀 갈등
CNS-CNM-01132,상담사 CNM-07,CTR-CNM-004,아산시 가족센터,CNM,위촉,3.2,3,7,65.6,False,90.4,이혼 전후
CNS-CNM-01133,상담사 CNM-01,CTR-CNM-005,서산시 가족센터,CNM,상근,7.2,6,12,80.2,False,98.0,이혼 전후
CNS-CNM-01134,상담사 CNM-02,CTR-CNM-005,서산시 가족센터,CNM,위촉,0.3,3,6,71.9,False,82.4,부부갈등
CNS-CNM-01135,상담사 CNM-03,CTR-CNM-005,서산시 가족센터,CNM,위촉,7.3,3,7,75.4,False,100,기타 가족관계
CNS-CNM-01136,상담사 CNM-04,CTR-CNM-005,서산시 가족센터,CNM,위촉,7.4,3,7,96.3,False,89.5,개인 정서·위기
CNS-CNM-01137,상담사 CNM-05,CTR-CNM-005,서산시 가족센터,CNM,위촉,3.2,3,11,72.5,False,100,부모-자녀 갈등
CNS-CNM-01138,상담사 CNM-01,CTR-CNM-006,논산시 가족센터,CNM,상근,1.0,6,13,58.3,False,81.4,이혼 전후
CNS-CNM-01139,상담사 CNM-02,CTR-CNM-006,논산시 가족센터,CNM,상근,5.0,6,12,55.5,False,82.0,부부갈등
CNS-CNM-01140,상담사 CNM-03,CTR-CNM-006,논산시 가족센터,CNM,위촉,10.5,3,8,71.8,False,84.1,기타 가족관계
CNS-CNM-01141,상담사 CNM-04,CTR-CNM-006,논산시 가족센터,CNM,위촉,6.2,3,7,57.7,False,78.4,개인 정서·위기
CNS-CNM-01142,상담사 CNM-05,CTR-CNM-006,논산시 가족센터,CNM,위촉,8.0,3,7,93.3,True,86.9,부모-자녀 갈등
CNS-CNM-01143,상담사 CNM-06,CTR-CNM-006,논산시 가족센터,CNM,위촉,4.7,3,8,89.7,False,82.7,이혼 전후
CNS-CNM-01144,상담사 CNM-07,CTR-CNM-006,논산시 가족센터,CNM,위촉,5.0,3,7,87.3,False,88.5,부부갈등
CNS-CNM-01145,상담사 CNM-01,CTR-CNM-007,계룡시 가족센터,CNM,상근,2.3,6,12,84.1,False,86.5,부부갈등
CNS-CNM-01146,상담사 CNM-02,CTR-CNM-007,계룡시 가족센터,CNM,상근,1.4,6,13,64.9,False,90.2,기타 가족관계
CNS-CNM-01147,상담사 CNM-03,CTR-CNM-007,계룡시 가족센터,CNM,위촉,2.5,3,7,66.8,False,94.2,개인 정서·위기
CNS-CNM-01148,상담사 CNM-04,CTR-CNM-007,계룡시 가족센터,CNM,위촉,9.1,3,6,73.2,False,82.8,부모-자녀 갈등
CNS-CNM-01149,상담사 CNM-05,CTR-CNM-007,계룡시 가족센터,CNM,위촉,4.2,3,7,76.2,False,79.3,이혼 전후
CNS-CNM-01150,상담사 CNM-06,CTR-CNM-007,계룡시 가족센터,CNM,위촉,9.7,3,9,90.3,True,79.7,부부갈등
CNS-CNM-01151,상담사 CNM-07,CTR-CNM-007,계룡시 가족센터,CNM,위촉,3.9,3,9,66.4,False,77.1,기타 가족관계
CNS-CNM-01152,상담사 CNM-01,CTR-CNM-008,당진시 가족센터,CNM,상근,5.3,6,13,84.2,False,94.9,기타 가족관계
CNS-CNM-01153,상담사 CNM-02,CTR-CNM-008,당진시 가족센터,CNM,위촉,7.3,3,6,75.2,False,96.4,개인 정서·위기
CNS-CNM-01154,상담사 CNM-03,CTR-CNM-008,당진시 가족센터,CNM,위촉,5.6,3,8,74.0,False,94.2,부모-자녀 갈등
CNS-CNM-01155,상담사 CNM-04,CTR-CNM-008,당진시 가족센터,CNM,위촉,9.1,3,9,66.8,False,84.5,이혼 전후
CNS-CNM-01156,상담사 CNM-05,CTR-CNM-008,당진시 가족센터,CNM,위촉,9.8,3,8,65.7,False,82.8,부부갈등
CNS-CNM-01157,상담사 CNM-01,CTR-CNM-009,금산군 가족센터,CNM,상근,8.2,6,13,74.4,False,97.6,기타 가족관계
CNS-CNM-01158,상담사 CNM-02,CTR-CNM-009,금산군 가족센터,CNM,위촉,7.7,3,4,64.9,False,88.5,개인 정서·위기
CNS-CNM-01159,상담사 CNM-03,CTR-CNM-009,금산군 가족센터,CNM,위촉,6.2,3,4,60.3,False,84.1,부모-자녀 갈등
CNS-CNM-01160,상담사 CNM-04,CTR-CNM-009,금산군 가족센터,CNM,위촉,7.9,3,7,71.6,False,71.7,이혼 전후
CNS-CNM-01161,상담사 CNM-05,CTR-CNM-009,금산군 가족센터,CNM,위촉,2.7,3,10,70.6,False,89.6,부부갈등
CNS-CNM-01162,상담사 CNM-01,CTR-CNM-010,부여군 가족센터,CNM,상근,5.5,6,15,81.3,False,96.9,기타 가족관계
CNS-CNM-01163,상담사 CNM-02,CTR-CNM-010,부여군 가족센터,CNM,상근,12.1,6,15,79.9,False,78.0,개인 정서·위기
CNS-CNM-01164,상담사 CNM-03,CTR-CNM-010,부여군 가족센터,CNM,위촉,2.7,3,8,69.1,False,80.8,부모-자녀 갈등
CNS-CNM-01165,상담사 CNM-04,CTR-CNM-010,부여군 가족센터,CNM,위촉,5.6,3,6,58.0,False,100,이혼 전후
CNS-CNM-01166,상담사 CNM-05,CTR-CNM-010,부여군 가족센터,CNM,위촉,5.9,3,11,82.7,False,72.6,부부갈등
CNS-CNM-01167,상담사 CNM-06,CTR-CNM-010,부여군 가족센터,CNM,위촉,8.0,3,7,76.5,True,81.1,기타 가족관계
CNS-CNM-01168,상담사 CNM-07,CTR-CNM-010,부여군 가족센터,CNM,위촉,7.8,3,10,55.0,False,75.4,개인 정서·위기
CNS-CNM-01169,상담사 CNM-01,CTR-CNM-011,서천군 가족센터,CNM,상근,3.3,6,14,57.6,False,97.8,개인 정서·위기
CNS-CNM-01170,상담사 CNM-02,CTR-CNM-011,서천군 가족센터,CNM,상근,5.5,6,13,70.9,False,82.1,부모-자녀 갈등
CNS-CNM-01171,상담사 CNM-03,CTR-CNM-011,서천군 가족센터,CNM,위촉,10.8,3,10,67.3,True,74.4,이혼 전후
CNS-CNM-01172,상담사 CNM-04,CTR-CNM-011,서천군 가족센터,CNM,위촉,8.5,3,8,80.0,True,83.1,부부갈등
CNS-CNM-01173,상담사 CNM-05,CTR-CNM-011,서천군 가족센터,CNM,위촉,11.5,3,8,85.7,False,92.3,기타 가족관계
CNS-CNM-01174,상담사 CNM-06,CTR-CNM-011,서천군 가족센터,CNM,위촉,7.1,3,10,76.9,False,91.0,개인 정서·위기
CNS-CNM-01175,상담사 CNM-07,CTR-CNM-011,서천군 가족센터,CNM,위촉,3.7,3,5,83.8,False,86.3,부모-자녀 갈등
CNS-CNM-01176,상담사 CNM-01,CTR-CNM-012,청양군 가족센터,CNM,상근,1.5,6,11,63.8,False,95.2,부모-자녀 갈등
CNS-CNM-01177,상담사 CNM-02,CTR-CNM-012,청양군 가족센터,CNM,상근,10.9,6,9,59.1,False,85.8,이혼 전후
CNS-CNM-01178,상담사 CNM-03,CTR-CNM-012,청양군 가족센터,CNM,위촉,6.2,3,7,68.0,False,90.2,부부갈등
CNS-CNM-01179,상담사 CNM-04,CTR-CNM-012,청양군 가족센터,CNM,위촉,7.3,3,5,85.6,False,94.7,기타 가족관계
CNS-CNM-01180,상담사 CNM-05,CTR-CNM-012,청양군 가족센터,CNM,위촉,5.4,3,3,62.2,False,79.6,개인 정서·위기
CNS-CNM-01181,상담사 CNM-06,CTR-CNM-012,청양군 가족센터,CNM,위촉,3.9,3,6,77.3,False,96.0,부모-자녀 갈등
CNS-CNM-01182,상담사 CNM-07,CTR-CNM-012,청양군 가족센터,CNM,위촉,7.9,3,4,81.3,False,88.9,이혼 전후
CNS-CNM-01183,상담사 CNM-01,CTR-CNM-013,홍성군 가족센터,CNM,상근,8.2,6,13,59.6,True,81.3,이혼 전후
CNS-CNM-01184,상담사 CNM-02,CTR-CNM-013,홍성군 가족센터,CNM,위촉,5.6,3,9,78.5,False,94.0,부부갈등
CNS-CNM-01185,상담사 CNM-03,CTR-CNM-013,홍성군 가족센터,CNM,위촉,7.5,3,3,63.5,False,93.8,기타 가족관계
CNS-CNM-01186,상담사 CNM-04,CTR-CNM-013,홍성군 가족센터,CNM,위촉,6.7,3,8,62.2,False,90.2,개인 정서·위기
CNS-CNM-01187,상담사 CNM-05,CTR-CNM-013,홍성군 가족센터,CNM,위촉,7.2,3,3,98,False,75.3,부모-자녀 갈등
CNS-CNM-01188,상담사 CNM-01,CTR-CNM-014,예산군 가족센터,CNM,상근,1.3,6,12,76.8,False,81.5,이혼 전후
CNS-CNM-01189,상담사 CNM-02,CTR-CNM-014,예산군 가족센터,CNM,위촉,1.3,3,9,61.0,False,100,부부갈등
CNS-CNM-01190,상담사 CNM-03,CTR-CNM-014,예산군 가족센터,CNM,위촉,4.4,3,7,58.9,False,87.6,기타 가족관계
CNS-CNM-01191,상담사 CNM-04,CTR-CNM-014,예산군 가족센터,CNM,위촉,8.9,3,7,69.1,True,91.1,개인 정서·위기
CNS-CNM-01192,상담사 CNM-05,CTR-CNM-014,예산군 가족센터,CNM,위촉,9.3,3,9,93.7,True,96.6,부모-자녀 갈등
CNS-CNM-01193,상담사 CNM-01,CTR-CNM-015,충남 다문화가족지원센터 1,CNM,상근,5.7,6,14,69.2,False,90.7,이혼 전후
CNS-CNM-01194,상담사 CNM-02,CTR-CNM-015,충남 다문화가족지원센터 1,CNM,위촉,3.6,3,7,71.9,False,86.3,부부갈등
CNS-CNM-01195,상담사 CNM-03,CTR-CNM-015,충남 다문화가족지원센터 1,CNM,위촉,4.3,3,9,83.0,False,80.9,기타 가족관계
CNS-CNM-01196,상담사 CNM-04,CTR-CNM-015,충남 다문화가족지원센터 1,CNM,위촉,7.1,3,9,72.0,False,80.3,개인 정서·위기
CNS-CNM-01197,상담사 CNM-05,CTR-CNM-015,충남 다문화가족지원센터 1,CNM,위촉,6.0,3,8,70.7,False,97.1,부모-자녀 갈등
CNS-JBK-01198,상담사 JBK-01,CTR-JBK-001,전주시 가족센터,JBK,상근,0.3,6,15,75.5,False,89.1,이혼 전후
CNS-JBK-01199,상담사 JBK-02,CTR-JBK-001,전주시 가족센터,JBK,위촉,0.3,3,8,71.7,False,81.5,부부갈등
CNS-JBK-01200,상담사 JBK-03,CTR-JBK-001,전주시 가족센터,JBK,위촉,7.4,3,8,64.4,False,100,기타 가족관계
CNS-JBK-01201,상담사 JBK-04,CTR-JBK-001,전주시 가족센터,JBK,위촉,6.2,3,10,65.1,False,85.1,개인 정서·위기
CNS-JBK-01202,상담사 JBK-05,CTR-JBK-001,전주시 가족센터,JBK,위촉,8.2,3,7,66.1,False,78.9,부모-자녀 갈등
CNS-JBK-01203,상담사 JBK-01,CTR-JBK-002,군산시 가족센터,JBK,상근,6.9,6,9,88.9,False,98.1,이혼 전후
CNS-JBK-01204,상담사 JBK-02,CTR-JBK-002,군산시 가족센터,JBK,위촉,7.0,3,5,64.1,False,68.9,부부갈등
CNS-JBK-01205,상담사 JBK-03,CTR-JBK-002,군산시 가족센터,JBK,위촉,8.4,3,4,60.7,False,94.2,기타 가족관계
CNS-JBK-01206,상담사 JBK-04,CTR-JBK-002,군산시 가족센터,JBK,위촉,5.9,3,8,72.6,False,89.6,개인 정서·위기
CNS-JBK-01207,상담사 JBK-05,CTR-JBK-002,군산시 가족센터,JBK,위촉,7.1,3,9,75.0,False,74.0,부모-자녀 갈등
CNS-JBK-01208,상담사 JBK-01,CTR-JBK-003,익산시 가족센터,JBK,상근,4.9,6,14,63.1,False,84.3,이혼 전후
CNS-JBK-01209,상담사 JBK-02,CTR-JBK-003,익산시 가족센터,JBK,상근,4.6,6,12,63.6,False,82.8,부부갈등
CNS-JBK-01210,상담사 JBK-03,CTR-JBK-003,익산시 가족센터,JBK,위촉,8.6,3,10,71.3,False,93.2,기타 가족관계
CNS-JBK-01211,상담사 JBK-04,CTR-JBK-003,익산시 가족센터,JBK,위촉,8.3,3,10,71.1,True,100,개인 정서·위기
CNS-JBK-01212,상담사 JBK-05,CTR-JBK-003,익산시 가족센터,JBK,위촉,1.2,3,8,76.3,False,89.3,부모-자녀 갈등
CNS-JBK-01213,상담사 JBK-06,CTR-JBK-003,익산시 가족센터,JBK,위촉,8.3,3,8,73.4,False,82.4,이혼 전후
CNS-JBK-01214,상담사 JBK-07,CTR-JBK-003,익산시 가족센터,JBK,위촉,5.8,3,5,76.3,False,81.2,부부갈등
CNS-JBK-01215,상담사 JBK-01,CTR-JBK-004,정읍시 가족센터,JBK,상근,9.3,6,8,75.9,True,92.6,부부갈등
CNS-JBK-01216,상담사 JBK-02,CTR-JBK-004,정읍시 가족센터,JBK,위촉,9.1,3,6,68.8,False,77.7,기타 가족관계
CNS-JBK-01217,상담사 JBK-03,CTR-JBK-004,정읍시 가족센터,JBK,위촉,4.4,3,5,68.8,False,80.3,개인 정서·위기
CNS-JBK-01218,상담사 JBK-04,CTR-JBK-004,정읍시 가족센터,JBK,위촉,5.0,3,6,77.8,False,86.2,부모-자녀 갈등
CNS-JBK-01219,상담사 JBK-05,CTR-JBK-004,정읍시 가족센터,JBK,위촉,1.3,3,5,75.8,False,89.3,이혼 전후
CNS-JBK-01220,상담사 JBK-01,CTR-JBK-005,남원시 가족센터,JBK,상근,1.6,6,9,50.9,False,88.6,부부갈등
CNS-JBK-01221,상담사 JBK-02,CTR-JBK-005,남원시 가족센터,JBK,위촉,9.3,3,7,79.6,False,80.2,기타 가족관계
CNS-JBK-01222,상담사 JBK-03,CTR-JBK-005,남원시 가족센터,JBK,위촉,6.6,3,10,59.9,False,83.0,개인 정서·위기
CNS-JBK-01223,상담사 JBK-04,CTR-JBK-005,남원시 가족센터,JBK,위촉,12.2,3,9,66.5,True,88.2,부모-자녀 갈등
CNS-JBK-01224,상담사 JBK-05,CTR-JBK-005,남원시 가족센터,JBK,위촉,10.0,3,6,57.4,True,86.6,이혼 전후
CNS-JBK-01225,상담사 JBK-01,CTR-JBK-006,김제시 가족센터,JBK,상근,8.3,6,16,86.2,False,95.5,부부갈등
CNS-JBK-01226,상담사 JBK-02,CTR-JBK-006,김제시 가족센터,JBK,위촉,6.4,3,7,77.5,False,91.6,기타 가족관계
CNS-JBK-01227,상담사 JBK-03,CTR-JBK-006,김제시 가족센터,JBK,위촉,5.4,3,5,68.7,False,83.5,개인 정서·위기
CNS-JBK-01228,상담사 JBK-04,CTR-JBK-006,김제시 가족센터,JBK,위촉,7.7,3,8,82.3,False,69.8,부모-자녀 갈등
CNS-JBK-01229,상담사 JBK-05,CTR-JBK-006,김제시 가족센터,JBK,위촉,2.1,3,10,64.0,False,95.2,이혼 전후
CNS-JBK-01230,상담사 JBK-06,CTR-JBK-006,김제시 가족센터,JBK,위촉,4.6,3,6,67.6,False,80.4,부부갈등
CNS-JBK-01231,상담사 JBK-01,CTR-JBK-007,완주군 가족센터,JBK,상근,2.4,6,11,67.8,False,82.8,부모-자녀 갈등
CNS-JBK-01232,상담사 JBK-02,CTR-JBK-007,완주군 가족센터,JBK,위촉,3.9,3,10,83.4,False,86.7,이혼 전후
CNS-JBK-01233,상담사 JBK-03,CTR-JBK-007,완주군 가족센터,JBK,위촉,3.8,3,8,66.9,False,98.0,부부갈등
CNS-JBK-01234,상담사 JBK-04,CTR-JBK-007,완주군 가족센터,JBK,위촉,0.3,3,6,64.9,False,100,기타 가족관계
CNS-JBK-01235,상담사 JBK-05,CTR-JBK-007,완주군 가족센터,JBK,위촉,5.1,3,6,75.3,False,82.4,개인 정서·위기
CNS-JBK-01236,상담사 JBK-01,CTR-JBK-008,진안군 가족센터,JBK,상근,4.4,6,11,68.4,False,97.1,부모-자녀 갈등
CNS-JBK-01237,상담사 JBK-02,CTR-JBK-008,진안군 가족센터,JBK,위촉,2.9,3,4,62.5,False,91.8,이혼 전후
CNS-JBK-01238,상담사 JBK-03,CTR-JBK-008,진안군 가족센터,JBK,위촉,8.1,3,10,67.1,False,86.0,부부갈등
CNS-JBK-01239,상담사 JBK-04,CTR-JBK-008,진안군 가족센터,JBK,위촉,3.1,3,4,67.4,False,88.3,기타 가족관계
CNS-JBK-01240,상담사 JBK-05,CTR-JBK-008,진안군 가족센터,JBK,위촉,6.8,3,7,60.9,False,93.7,개인 정서·위기
CNS-JBK-01241,상담사 JBK-01,CTR-JBK-009,무주군 가족센터,JBK,상근,11.7,6,12,69.1,True,76.8,부모-자녀 갈등
CNS-JBK-01242,상담사 JBK-02,CTR-JBK-009,무주군 가족센터,JBK,상근,3.4,6,13,98,False,99.0,이혼 전후
CNS-JBK-01243,상담사 JBK-03,CTR-JBK-009,무주군 가족센터,JBK,위촉,5.7,3,6,79.2,False,93.1,부부갈등
CNS-JBK-01244,상담사 JBK-04,CTR-JBK-009,무주군 가족센터,JBK,위촉,4.8,3,8,64.5,False,100,기타 가족관계
CNS-JBK-01245,상담사 JBK-05,CTR-JBK-009,무주군 가족센터,JBK,위촉,4.6,3,13,86.1,False,85.2,개인 정서·위기
CNS-JBK-01246,상담사 JBK-06,CTR-JBK-009,무주군 가족센터,JBK,위촉,6.3,3,8,76.4,False,93.5,부모-자녀 갈등
CNS-JBK-01247,상담사 JBK-07,CTR-JBK-009,무주군 가족센터,JBK,위촉,6.9,3,9,69.9,False,88.3,이혼 전후
CNS-JBK-01248,상담사 JBK-08,CTR-JBK-009,무주군 가족센터,JBK,위촉,8.6,3,8,52.8,True,100,부부갈등
CNS-JBK-01249,상담사 JBK-01,CTR-JBK-010,장수군 가족센터,JBK,상근,6.2,6,10,65.5,False,90.2,개인 정서·위기
CNS-JBK-01250,상담사 JBK-02,CTR-JBK-010,장수군 가족센터,JBK,위촉,9.3,3,6,75.6,True,78.6,부모-자녀 갈등
CNS-JBK-01251,상담사 JBK-03,CTR-JBK-010,장수군 가족센터,JBK,위촉,5.4,3,4,68.8,False,74.3,이혼 전후
CNS-JBK-01252,상담사 JBK-04,CTR-JBK-010,장수군 가족센터,JBK,위촉,5.4,3,4,65.1,False,95.0,부부갈등
CNS-JBK-01253,상담사 JBK-05,CTR-JBK-010,장수군 가족센터,JBK,위촉,8.1,3,11,69.1,True,75.9,기타 가족관계
CNS-JBK-01254,상담사 JBK-06,CTR-JBK-010,장수군 가족센터,JBK,위촉,6.2,3,9,72.9,False,85.4,개인 정서·위기
CNS-JBK-01255,상담사 JBK-01,CTR-JBK-011,임실군 가족센터,JBK,상근,6.6,6,17,71.3,False,90.3,부부갈등
CNS-JBK-01256,상담사 JBK-02,CTR-JBK-011,임실군 가족센터,JBK,위촉,2.2,3,6,67.9,False,93.6,기타 가족관계
